Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.559403,-0.198828,0.00418731,0.00372815,-2.59336e-05,1.7227,-7.26593,10.7119,-5.43286,-0.0216238,-0.0385039,0.000405277,0.000240763,-7.5477,32.4117,-48.3085,24.6819,0.3,-8.61464e-17,-1.54778e-16,2.98582e-16,2.06492e-15,-6.4722e-16,-8.70872e-14,4.54827e-14,0,0,0,0,0,0,0,0
0.559403,-0.189531,0.0123672,0.00355416,-7.77161e-05,3.30497,-14.0637,20.8465,-10.6118,-0.0638603,-0.036703,0.00119778,0.000229017,-7.00089,30.0918,-44.8761,22.9368,0.3,1.43111e-16,-3.01552e-17,-3.34895e-16,-6.83523e-15,2.2942e-14,-6.14347e-14,2.96381e-14,0,0,0,0,0,0,0,0
0.559403,-0.171371,0.019967,0.00321273,-0.000123887,4.73265,-20.2035,30.0057,-15.2942,-0.103111,-0.0331877,0.0019327,0.000208393,-6.12679,26.3653,-39.3461,20.1197,0.3,-9.6123e-17,-4.14017e-17,1.11535e-16,7.45785e-15,-2.53783e-14,6.45768e-14,-3.10263e-14,0,0,0,0,0,0,0,0
0.559403,-0.145199,0.0266372,0.00272418,-0.000168582,5.93917,-25.3995,37.7635,-19.2624,-0.13754,-0.0281162,0.0025807,0.000173476,-4.96606,21.405,-31.9746,16.3607,0.3,7.41831e-17,-3.59014e-17,-9.9114e-17,-1.00657e-14,3.7726e-14,2.94977e-14,-1.53187e-14,0,0,0,0,0,0,0,0
0.559403,-0.112237,0.0320524,0.00210097,-0.000195488,6.86766,-29.4057,43.7517,-22.3277,-0.165538,-0.0217403,0.0031001,0.000141139,-3.57347,15.4462,-23.1121,11.8391,0.3,-4.86078e-17,2.35347e-17,2.21478e-16,-1.95022e-15,9.15587e-15,-1.44001e-14,7.62415e-15,0,0,0,0,0,0,0,0
0.559403,-0.0740276,0.0359909,0.00139644,-0.000236207,7.47578,-32.042,47.7031,-24.354,-0.185795,-0.014324,0.00349292,7.73167e-05,-2.01297,8.75963,-13.1592,6.75848,0.3,1.98269e-17,-1.54181e-17,2.77305e-18,9.4934e-16,-4.42745e-15,6.90175e-15,-3.61252e-15,0,0,0,0,0,0,0,0
0.559403,-0.0323564,0.0381955,0.000587328,-0.000212596,7.73259,-33.1683,49.4031,-25.2299,-0.197365,-0.00629318,0.00367976,6.76991e-05,-0.360251,1.67619,-2.61357,1.3745,0.3,-9.51304e-18,1.41552e-17,5.14526e-17,2.29601e-15,-9.70138e-15,1.37311e-14,-6.66034e-15,0,0,0,0,0,0,0,0
0.559403,0.0108278,0.0387323,-0.000158003,-0.000302788,7.6319,-32.7709,48.8414,-24.9532,-0.199707,0.00216009,0.00379358,-7.9379e-05,1.31374,-5.51514,8.10677,-4.10322,0.3,-5.79374e-17,-1.6421e-16,2.5032e-17,-1.33017e-14,6.06014e-14,-9.25214e-14,4.77221e-14,0,0,0,0,0,0,0,0
0.559403,0.0535057,0.0371838,-0.00110787,-9.14339e-05,7.16489,-30.778,45.8836,-23.4467,-0.19271,0.0102147,0.00350001,8.91553e-05,2.91602,-12.38,18.326,-9.32063,0.3,1.84997e-16,1.05226e-16,-4.86072e-16,-2.31342e-15,6.40069e-16,-2.48796e-14,9.72834e-15,0,0,0,0,0,0,0,0
0.559403,0.0936817,0.0345335,-0.00151374,-0.000543252,6.38485,-27.4927,41.0414,-20.9902,-0.176702,0.018483,0.00357696,-0.00047086,4.40582,-18.8253,27.9718,-14.2612,0.3,-1.05431e-16,1.99759e-16,1.8368e-16,1.41566e-14,-5.60211e-14,1.11498e-13,-5.52487e-14,0,0,0,0,0,0,0,0
0.563992,0.129477,0.0287892,-0.00299195,0.000580424,5.04408,-21.4977,31.7974,-16.121,-0.152432,0.0242816,0.00224602,0.000673454,5.40854,-22.8694,33.6657,-17.014,0.3,-1.26802e-17,-4.2943e-17,2.54305e-16,-2.71782e-15,1.24728e-14,-1.92673e-14,1.01002e-14,0,0,0,0,0,0,0,0
0.573061,0.159219,0.0251345,-0.00167465,-0.00192226,3.54202,-15.0579,22.0814,-11.0671,-0.121035,0.0326736,0.00369233,-0.00211983,5.96187,-25.0476,36.4805,-18.2034,0.3,3.82215e-17,5.07077e-17,1.79962e-16,8.84153e-15,-3.91202e-14,5.80074e-14,-2.9081e-14,0,0,0,0,0,0,0,0
0.562217,0.181515,0.0123189,-0.00646438,0.00400494,2.21671,-9.26417,13.5817,-6.85957,-0.0839778,0.03087,-0.00174996,0.00423424,7.02233,-29.5939,43.5523,-22.0359,0.3,-1.3882e-16,-1.04935e-16,3.58466e-16,-6.15434e-15,3.60256e-14,-2.83728e-14,1.66245e-14,0,0,0,0,0,0,0,0
0.670328,0.195324,0.0176192,0.00382527,-0.00918163,0.489254,-2.14312,2.91709,-1.30667,-0.0429941,0.0479338,0.00899641,-0.0100763,3.21276,-11.8711,14.9878,-6.4443,0.3,2.79686e-16,1.76993e-16,-2.48844e-16,-8.90324e-15,-1.92411e-14,1.38872e-14,-1.49706e-14,0,0,0,0,0,0,0,0
0.386307,0.2,-0.0246911,-0.0299394,0.0117394,-14.0794,87.1393,-187.211,138,-4.89859e-17,0.0114115,-0.0299011,0.0109092,-1.00872,5.92417,-11.9921,8.39485,0.3,-3.32934e-16,4.14201e-16,1.11989e-15,3.72615e-14,5.14588e-14,6.94646e-13,-6.53692e-14,0,0,0,0,0,0,0,0
0.363738,0.177778,-0.0393343,0.00548504,0.00933759,-17.848,117.915,-270.639,212.895,-4.3543e-17,-0.00346681,0.00545383,0.00976343,0.411964,-2.53547,5.27292,-3.81048,0.3,3.43788e-16,3.06717e-16,-1.06185e-15,4.22952e-14,-1.92865e-13,7.88847e-13,-2.5984e-13,0,0,0,0,0,0,0,0
0.375581,0.155556,-0.0347368,-0.00222071,-0.004203,-15.4714,98.8673,-219.249,166.707,-3.81001e-17,0.00143036,-0.0020285,-0.00482703,-0.146286,0.879532,-1.76461,1.22883,0.3,-5.31125e-16,1.00151e-16,4.85579e-15,1.09475e-13,-5.51989e-13,8.54975e-13,-3.63508e-13,0,0,0,0,0,0,0,0
0.361349,0.133333,-0.03622,0.00136392,0.000801399,-18.8144,124.835,-287.796,227.531,-3.26572e-17,-0.000613149,0.000859696,0.00210512,0.075252,-0.464921,0.96803,-0.700826,0.3,4.15476e-16,-2.22454e-16,-2.86147e-15,-1.836e-13,5.85524e-13,-1.018e-12,1.15573e-12,0,0,0,0,0,0,0,0
0.370515,0.111111,-0.0365847,-0.00156548,0.00206417,-16.6109,107.916,-243.076,187.595,-2.72144e-17,0.000263795,-0.000369704,-0.00090724,-0.0288148,0.174909,-0.355456,0.250886,0.3,-8.3736e-17,4.70772e-16,3.16091e-16,4.90852e-14,-3.3791e-13,7.78014e-13,-6.03387e-13,0,0,0,0,0,0,0,0
0.370515,0.0888889,-0.0341039,0.00295119,-0.00643118,-16.3234,104.969,-235.184,180.961,-2.17715e-17,-0.000113357,0.000159471,0.000389926,0.0124256,-0.0755183,0.153618,-0.108508,0.3,-1.86203e-16,1.23998e-17,2.32596e-15,8.0779e-14,-2.21801e-13,3.57375e-13,-4.6924e-13,0,0,0,0,0,0,0,0
0.390778,0.0666667,-0.040567,-0.00650922,0.0162143,-12.5569,78.4994,-168.962,124.186,-1.63286e-17,4.82926e-05,-6.93798e-05,-0.000166058,-0.00415536,0.0245604,-0.047705,0.0320507,0.3,9.65994e-17,-1.39847e-16,-2.49234e-16,-4.51276e-14,-7.86142e-14,1.76565e-13,-1.33355e-13,0,0,0,0,0,0,0,0
0.369068,0.0444444,-0.0252924,0.015201,-0.0330509,-16.0725,100.246,-221.341,169.23,-1.08857e-17,-1.96024e-05,3.15571e-05,6.78811e-05,0.00244674,-0.0155143,0.0326039,-0.023624,0.3,-3.99169e-17,6.31286e-17,1.50369e-16,-4.69704e-15,3.36773e-14,-8.07849e-14,6.50799e-14,0,0,0,0,0,0,0,0
0.436127,0.0222222,-0.0600067,-0.0269092,0.137775,-6.87975,41.5249,-84.6275,57.8756,-5.44287e-18,5.82723e-06,-1.61786e-05,-1.22406e-05,-0.000442077,0.00296134,-0.00599729,0.00402828,0.3,1.18897e-17,-3.30776e-17,-2.39343e-17,0,0,0,0,0,0,0,0,0,0,0,0
